성별,나이,월수입,직업,결혼여부,소비성향,가격,가격등급,카테고리,브랜드,상품조회수,비교상품수,구매시간대,카드할부여부,재방문횟수,예산초과율,예산사용율,사용목적적합도,중요요소일치도,브랜드선호일치도,대체상품우위위험,가격신뢰위험,리뷰부정위험,상품신뢰도,데이터신뢰도,구매필요성점수,예산,사용목적,중요요소,선호브랜드,상품명,상품설명,현재가,최저가,대체상품최저가,평점,리뷰수,리뷰부정키워드수,상품정보출처,평점수집여부,리뷰수집여부,구매후회값,실제구매후회값
female,50,3260000.0,사무직,미혼,진보적,217000.0,중저가,패션,ZARA,41,4,15,N,1,0.0,0.33695652173913043,0.0,0.6666666666666666,0.0,0.3317972350230415,0.10714285714285714,0.2,0.65625,1.0,0.09999999999999998,644000,휴식,"디자인, 착용감",3M,ZARA 패션 1313,"ZARA 패션 ??. ?? ??: 디자인, 착용감, 브랜드, 출근, 데이트, 여행.",217000,196000,145000,3.65,2520.0,2,image_estimate,Y,Y,0.574,0.574
female,56,3320000.0,주부,기혼,진보적,3126000.0,초고가,전자기기,애플,50,12,10,Y,10,1.0,3.0,1.0,0.0,0.0,0.060140754958413305,0.042347449149716575,0.2,0.6375,1.0,0.87,235000,공부,"희소성, 감성",레노버,애플 전자기기 1314,"애플 전자기기 ??. ?? ??: 성능, 배터리, 휴대성, 업무, 공부, 게임, 콘텐츠.",3126000,2999000,2938000,,2290.0,3,naver_api,N,Y,0.666,0.666
male,56,6640000.0,대기업직원,기혼,진보적,1718000.0,고가,가구,이케아,48,8,18,Y,5,1.0,3.0,1.0,0.6666666666666666,1.0,0.0,0.25768667642752563,0.2,0.7350000000000001,1.0,0.87,453000,이사,"내구성, 크기",이케아,이케아 가구 1315,"이케아 가구 ??. ?? ??: 내구성, 크기, 디자인, 이사, 인테리어, 생활.",1718000,1366000,1759000,4.28,3968.0,1,crawler,Y,Y,0.454,0.454
male,73,3570000.0,은퇴자,기혼,보수적,4180000.0,초고가,명품,프라다,53,15,15,Y,10,1.0,3.0,0.0,0.6666666666666666,0.0,0.04449760765550239,0.25563232201862424,0.0,0.64,1.0,0.019999999999999976,754000,소장,"브랜드, 희소성",샤넬,프라다 명품 1316,"프라다 명품 ??. ?? ??: 브랜드, 희소성, 디자인, 선물, 보상, 소장.",4180000,3329000,3994000,3.52,2875.0,0,crawler,Y,Y,0.803,0.803
male,41,4690000.0,사무직,기혼,보수적,65000.0,저가,교육,클래스101,10,2,12,N,0,0.0,0.21103896103896103,1.0,0.0,0.0,0.27692307692307694,0.22641509433962265,0.2,0.3825,1.0,1.0,308000,공부,"희소성, 감성",한샘,클래스101 교육 1317,"클래스101 교육 ??. ?? ??: 강의품질, 가격, 커리큘럼, 공부, 취업, 자기계발.",65000,53000,47000,3.46,,4,crawler,Y,N,0.469,0.469
male,58,3010000.0,주부,미혼,보수적,18000.0,초저가,식품,오뚜기,34,4,22,N,1,0.0,0.16071428571428573,1.0,0.9,0.0,0.3333333333333333,0.2,0.2,0.6237582862001008,1.0,1.0,112000,식사,"가격, 신선도",이니스프리,오뚜기 식품 1318,"오뚜기 식품 ??. ?? ??: 가격, 신선도, 배송, 생활, 식사, 가족.",18000,15000,12000,3.63,436.0,1,naver_api,Y,Y,0.339,0.339
male,42,2310000.0,주부,기혼,진보적,676000.0,고가,가구,이케아,6,5,19,Y,2,0.4759825327510918,1.4759825327510918,0.0,0.0,0.0,0.11686390532544379,0.09385113268608414,0.2,0.38375000000000004,1.0,0.37,458000,생활,"희소성, 감성",대한항공,이케아 가구 1319,"이케아 가구 ??. ?? ??: 내구성, 크기, 디자인, 이사, 인테리어, 생활.",676000,618000,597000,3.47,,4,naver_api,Y,N,0.765,0.765
male,30,4020000.0,공무원,기혼,진보적,1153000.0,고가,건강관리,센트룸,35,8,10,Y,2,1.0,3.0,1.0,0.0,1.0,0.14830875975715524,0.2853957636566332,0.0,0.6048495534378726,1.0,0.95,279000,건강,"희소성, 감성",센트룸,센트룸 건강관리 1320,"센트룸 건강관리 ??. ?? ??: 성분, 후기, 안전성, 건강, 부모님, 회복.",1153000,897000,982000,3.25,962.0,0,manual,Y,Y,0.599,0.599
female,41,4500000.0,자영업,미혼,진보적,569000.0,고가,교육,메가스터디,7,4,9,Y,2,0.8006329113924051,1.8006329113924051,0.0,0.0,1.0,0.1704745166959578,0.06954887218045112,0.2,0.41375,1.0,0.57,316000,선물,"희소성, 감성",메가스터디,메가스터디 교육 1321,"메가스터디 교육 ??. ?? ??: 강의품질, 가격, 커리큘럼, 공부, 취업, 자기계발.",569000,532000,472000,3.71,,2,crawler,Y,N,0.747,0.747
female,46,10320000.0,전문직,기혼,보수적,739000.0,고가,교육,클래스101,27,5,14,Y,2,0.0,0.3437209302325581,1.0,0.0,1.0,0.2895805142083897,0.10463378176382661,0.2,0.5662512349555103,1.0,1.0,2150000,공부,"희소성, 감성",클래스101,클래스101 교육 1322,"클래스101 교육 ??. ?? ??: 강의품질, 가격, 커리큘럼, 공부, 취업, 자기계발.",739000,669000,525000,3.47,154.0,3,naver_api,Y,Y,0.385,0.385
male,41,6450000.0,대기업직원,기혼,보수적,113000.0,중저가,교육,메가스터디,9,2,12,N,3,0.0,0.10044444444444445,0.0,0.9,1.0,0.0,0.16494845360824742,0.2,0.5425,1.0,0.57,1125000,자기계발,"강의품질, 가격",메가스터디,메가스터디 교육 1323,"메가스터디 교육 ??. ?? ??: 강의품질, 가격, 커리큘럼, 공부, 취업, 자기계발.",113000,97000,119000,4.74,,4,user_input,Y,N,0.418,0.418
female,33,3010000.0,주부,기혼,보수적,94000.0,저가,생활용품,유한킴벌리,8,0,15,N,4,0.0,0.3533834586466165,0.0,0.9,0.0,0.0,0.323943661971831,0.0,0.36375,1.0,0.57,266000,소장,"가격, 내구성",하나투어,유한킴벌리 생활용품 1324,"유한킴벌리 생활용품 ??. ?? ??: 가격, 내구성, 용량, 생활, 청소, 가정.",94000,71000,101000,3.31,,0,naver_api,Y,N,0.501,0.501
female,75,2240000.0,은퇴자,미혼,진보적,609000.0,고가,명품,샤넬,52,7,19,Y,3,1.0,3.0,0.0,0.6666666666666666,0.0,0.3251231527093596,0.27672955974842767,0.2,0.6375,1.0,0.019999999999999976,146000,휴식,"브랜드, 희소성",CJ,샤넬 명품 1325,"샤넬 명품 ??. ?? ??: 브랜드, 희소성, 디자인, 선물, 보상, 소장.",609000,477000,411000,,2654.0,2,manual,N,Y,0.83,0.83
male,40,4520000.0,사무직,기혼,보수적,1282000.0,고가,가구,이케아,45,4,2,Y,5,1.0,2.9070294784580497,0.0,0.6666666666666666,1.0,0.0,0.2071563088512241,0.2,0.64,1.0,0.37,441000,생활,"내구성, 크기",이케아,이케아 가구 1326,"이케아 가구 ??. ?? ??: 내구성, 크기, 디자인, 이사, 인테리어, 생활.",1282000,1062000,1311000,3.52,1023.0,2,crawler,Y,Y,0.684,0.684
male,58,2870000.0,은퇴자,미혼,보수적,1771000.0,고가,전자기기,LG,36,9,17,Y,8,1.0,3.0,1.0,0.0,1.0,0.3585544889892716,0.10826032540675845,0.2,0.71625,1.0,0.87,246000,업무,"희소성, 감성",LG,LG 전자기기 1327,"LG 전자기기 ??. ?? ??: 성능, 배터리, 휴대성, 업무, 공부, 게임, 콘텐츠.",1771000,1598000,1136000,4.13,1069.0,3,user_input,Y,Y,0.626,0.626
female,32,960000.0,취업준비생,기혼,보수적,1702000.0,고가,명품,루이비통,50,21,0,Y,19,1.0,3.0,1.0,0.6666666666666666,0.0,0.0,0.19943622269203665,0.2,0.6375,1.0,0.52,38000,보상,"브랜드, 희소성",이니스프리,루이비통 명품 1328,"루이비통 명품 ??. ?? ??: 브랜드, 희소성, 디자인, 선물, 보상, 소장.",1702000,1419000,1733000,,2407.0,4,naver_api,N,Y,0.622,0.622
female,19,540000.0,학생,기혼,진보적,827000.0,고가,건강관리,종근당,44,18,20,Y,15,1.0,3.0,0.0,0.6666666666666666,0.0,0.12333736396614269,0.13598901098901098,0.2,0.67875,1.0,0.44999999999999996,73000,회복,"성분, 후기",오뚜기,종근당 건강관리 1329,"종근당 건강관리 ??. ?? ??: 성분, 후기, 안전성, 건강, 부모님, 회복.",827000,728000,725000,3.83,2831.0,3,crawler,Y,Y,0.744,0.744
female,49,4680000.0,공무원,기혼,진보적,103000.0,중저가,화장품,설화수,9,5,18,N,0,0.0,0.1996124031007752,0.0,0.9,1.0,0.3300970873786408,0.04040404040404041,0.2,0.5275000000000001,1.0,0.019999999999999976,516000,휴식,"성분, 가격",설화수,설화수 화장품 1330,"설화수 화장품 ??. ?? ??: 성분, 가격, 후기, 피부관리, 선물, 데일리.",103000,99000,69000,4.62,,2,crawler,Y,N,0.464,0.464
male,54,2010000.0,주부,기혼,보수적,1445000.0,고가,건강관리,종근당,2,10,10,Y,6,1.0,3.0,0.0,0.0,0.0,0.0657439446366782,0.27088830255057167,0.2,0.39375,1.0,0.44999999999999996,405000,회복,"희소성, 감성",이니스프리,종근당 건강관리 1331,"종근당 건강관리 ??. ?? ??: 성분, 후기, 안전성, 건강, 부모님, 회복.",1445000,1137000,1350000,3.55,,2,naver_api,Y,N,0.881,0.881
female,47,5350000.0,공무원,기혼,진보적,44000.0,저가,식품,CJ,41,4,18,N,3,0.0,0.07857142857142857,0.0,0.9,0.0,0.20454545454545456,0.023255813953488372,0.2,0.6637500000000001,1.0,0.57,560000,휴식,"가격, 신선도",마이리얼트립,CJ 식품 1332,"CJ 식품 ??. ?? ??: 가격, 신선도, 배송, 생활, 식사, 가족.",44000,43000,35000,3.71,1949.0,2,image_estimate,Y,Y,0.471,0.471
female,75,2120000.0,은퇴자,기혼,진보적,91000.0,저가,패션,나이키,43,6,20,N,1,0.0,0.20919540229885059,1.0,0.0,0.0,0.27472527472527475,0.12345679012345678,0.2,0.6125,1.0,0.6,435000,출근,"희소성, 감성",라네즈,나이키 패션 1333,"나이키 패션 ??. ?? ??: 디자인, 착용감, 브랜드, 출근, 데이트, 여행.",91000,81000,66000,3.3,3127.0,2,manual,Y,Y,0.477,0.477
male,42,6430000.0,전문직,미혼,진보적,115000.0,중저가,가구,리바트,52,0,9,N,4,0.0,0.1962457337883959,0.0,0.6666666666666666,0.0,0.02608695652173913,0.10576923076923077,0.0,0.6375,1.0,0.37,586000,선물,"내구성, 크기",대한항공,리바트 가구 1334,"리바트 가구 ??. ?? ??: 내구성, 크기, 디자인, 이사, 인테리어, 생활.",115000,104000,112000,,3049.0,0,naver_api,N,Y,0.493,0.493
male,32,3130000.0,주부,기혼,보수적,2905000.0,초고가,명품,프라다,41,11,13,Y,12,1.0,3.0,0.0,0.6666666666666666,0.0,0.08881239242685025,0.37743006164058795,0.0,0.65125,1.0,0.019999999999999976,130000,소장,"브랜드, 희소성",동원,프라다 명품 1335,"프라다 명품 ??. ?? ??: 브랜드, 희소성, 디자인, 선물, 보상, 소장.",2905000,2109000,2647000,3.61,2312.0,0,user_input,Y,Y,0.804,0.804
male,47,4070000.0,자영업,기혼,보수적,7000.0,초저가,식품,동원,38,5,13,N,0,0.0,0.018617021276595744,0.0,0.0,0.0,0.2857142857142857,0.4,0.2,0.5902181091175944,1.0,0.57,376000,선물,"희소성, 감성",유한킴벌리,동원 식품 1336,"동원 식품 ??. ?? ??: 가격, 신선도, 배송, 생활, 식사, 가족.",7000,5000,5000,,270.0,4,manual,N,Y,0.688,0.688
male,40,5450000.0,프리랜서,기혼,보수적,24000.0,초저가,생활용품,유한킴벌리,52,1,13,N,4,0.0,0.023121387283236993,1.0,0.0,0.0,0.20833333333333334,0.2631578947368421,0.2,0.67125,1.0,1.0,1038000,청소,"희소성, 감성",동원,유한킴벌리 생활용품 1337,"유한킴벌리 생활용품 ??. ?? ??: 가격, 내구성, 용량, 생활, 청소, 가정.",24000,19000,19000,3.77,3106.0,1,naver_api,Y,Y,0.466,0.466
female,47,8210000.0,대기업직원,미혼,보수적,2082000.0,초고가,건강관리,센트룸,52,5,17,Y,5,0.6885644768856447,1.6885644768856447,0.0,0.6666666666666666,1.0,0.0,0.11396468699839486,0.0,0.64,1.0,0.44999999999999996,1233000,회복,"성분, 후기",센트룸,센트룸 건강관리 1338,"센트룸 건강관리 ??. ?? ??: 성분, 후기, 안전성, 건강, 부모님, 회복.",2082000,1869000,2155000,3.52,1644.0,0,manual,Y,Y,0.555,0.555
female,25,3720000.0,사무직,기혼,보수적,118000.0,중저가,패션,COS,3,1,18,N,3,0.0,0.7421383647798742,0.0,0.0,1.0,0.19491525423728814,0.37209302325581395,0.2,0.52875,1.0,0.09999999999999998,159000,여행,"희소성, 감성",COS,COS 패션 1339,"COS 패션 ??. ?? ??: 디자인, 착용감, 브랜드, 출근, 데이트, 여행.",118000,86000,95000,4.63,,3,image_estimate,Y,N,0.606,0.606
female,51,9620000.0,대기업직원,미혼,진보적,214000.0,중저가,패션,ZARA,17,0,16,N,1,0.0,0.10118203309692671,1.0,0.6666666666666666,0.0,0.32242990654205606,0.38064516129032255,0.2,0.51,1.0,0.6,2115000,출근,"디자인, 착용감",한샘,ZARA 패션 1340,"ZARA 패션 ??. ?? ??: 디자인, 착용감, 브랜드, 출근, 데이트, 여행.",214000,155000,145000,4.48,,4,manual,Y,N,0.438,0.438
female,44,5450000.0,사무직,미혼,보수적,1816000.0,고가,여행,대한항공,3,5,3,Y,3,1.0,2.313375796178344,1.0,0.0,0.0,0.3491189427312775,0.20344599072233266,0.2,0.41250000000000003,1.0,0.6,785000,휴식,"희소성, 감성",ZARA,대한항공 여행 1341,"대한항공 여행 ??. ?? ??: 가격, 일정, 숙소, 휴식, 가족, 기념일.",1816000,1509000,1182000,3.7,,3,manual,Y,N,0.747,0.747
female,30,1220000.0,취업준비생,미혼,보수적,47000.0,저가,식품,동원,49,5,9,N,0,0.0,0.3092105263157895,1.0,0.9,1.0,0.0851063829787234,0.175,0.2,0.75125,1.0,1.0,152000,생활,"가격, 신선도",동원,동원 식품 1342,"동원 식품 ??. ?? ??: 가격, 신선도, 배송, 생활, 식사, 가족.",47000,40000,43000,4.41,1051.0,3,crawler,Y,Y,0.211,0.211
female,56,8850000.0,전문직,미혼,보수적,59000.0,저가,패션,나이키,48,0,1,N,2,0.0,0.035202863961813845,1.0,0.6666666666666666,0.0,0.3050847457627119,0.05357142857142857,0.0,0.6375,1.0,0.6,1676000,출근,"디자인, 착용감",하나투어,나이키 패션 1343,"나이키 패션 ??. ?? ??: 디자인, 착용감, 브랜드, 출근, 데이트, 여행.",59000,56000,41000,,2849.0,0,crawler,N,Y,0.348,0.348
male,38,10080000.0,전문직,미혼,보수적,344000.0,중저가,전자기기,애플,16,3,16,N,3,0.0,0.5204236006051437,0.0,0.9375,0.0,0.10465116279069768,0.25547445255474455,0.2,0.39,1.0,0.37,661000,소장,"성능, 배터리",프라다,애플 전자기기 1344,"애플 전자기기 ??. ?? ??: 성능, 배터리, 휴대성, 업무, 공부, 게임, 콘텐츠.",344000,274000,308000,3.52,,4,image_estimate,Y,N,0.524,0.524
female,25,830000.0,취업준비생,기혼,진보적,783000.0,고가,가구,한샘,38,13,13,Y,11,1.0,3.0,0.0,0.0,1.0,0.19284802043422733,0.1074964639321075,0.2,0.6112500000000001,1.0,0.37,142000,생활,"희소성, 감성",한샘,한샘 가구 1345,"한샘 가구 ??. ?? ??: 내구성, 크기, 디자인, 이사, 인테리어, 생활.",783000,707000,632000,3.29,1825.0,3,image_estimate,Y,Y,0.804,0.804
female,23,1230000.0,취업준비생,미혼,진보적,123000.0,중저가,교육,클래스101,54,1,20,N,4,0.0,0.634020618556701,0.0,0.9,1.0,0.36585365853658536,0.33695652173913043,0.2,0.625,1.0,0.57,194000,유행,"강의품질, 가격",클래스101,클래스101 교육 1346,"클래스101 교육 ??. ?? ??: 강의품질, 가격, 커리큘럼, 공부, 취업, 자기계발.",123000,92000,78000,3.4,3699.0,2,manual,Y,Y,0.483,0.483
male,41,5620000.0,자영업,기혼,보수적,622000.0,고가,교육,패스트캠퍼스,56,6,10,Y,2,0.0,0.6746203904555315,1.0,0.9,0.0,0.2942122186495177,0.06143344709897611,0.0,0.7725,1.0,1.0,922000,공부,"강의품질, 가격",프라다,패스트캠퍼스 교육 1347,"패스트캠퍼스 교육 ??. ?? ??: 강의품질, 가격, 커리큘럼, 공부, 취업, 자기계발.",622000,586000,439000,4.58,3735.0,0,image_estimate,Y,Y,0.272,0.272
female,50,6440000.0,자영업,미혼,진보적,44000.0,저가,식품,오뚜기,46,5,19,N,3,0.0,0.09691629955947137,0.0,0.9,0.0,0.09090909090909091,0.375,0.2,0.7475,1.0,0.57,454000,가족,"가격, 신선도",소니,오뚜기 식품 1348,"오뚜기 식품 ??. ?? ??: 가격, 신선도, 배송, 생활, 식사, 가족.",44000,32000,40000,4.38,2247.0,3,user_input,Y,Y,0.481,0.481
male,35,7300000.0,대기업직원,기혼,진보적,3809000.0,초고가,명품,루이비통,38,6,15,Y,8,1.0,3.0,0.0,0.6666666666666666,0.0,0.32265686531898136,0.20347551342812006,0.2,0.7347942162127894,1.0,0.019999999999999976,474000,소장,"브랜드, 희소성",구찌,루이비통 명품 1349,"루이비통 명품 ??. ?? ??: 브랜드, 희소성, 디자인, 선물, 보상, 소장.",3809000,3165000,2580000,4.36,754.0,3,naver_api,Y,Y,0.843,0.843
male,43,3450000.0,프리랜서,기혼,보수적,32000.0,저가,화장품,설화수,46,2,12,N,1,0.0,0.05714285714285714,1.0,0.9,1.0,0.125,0.18518518518518517,0.0,0.6675,1.0,0.52,560000,선물,"성분, 가격",설화수,설화수 화장품 1350,"설화수 화장품 ??. ?? ??: 성분, 가격, 후기, 피부관리, 선물, 데일리.",32000,27000,28000,3.74,1694.0,0,manual,Y,Y,0.222,0.222
female,63,5140000.0,자영업,미혼,진보적,41000.0,저가,교육,패스트캠퍼스,52,2,14,N,0,0.0,0.06634304207119741,1.0,0.0,1.0,0.2682926829268293,0.10810810810810811,0.0,0.6375,1.0,1.0,618000,취업,"희소성, 감성",패스트캠퍼스,패스트캠퍼스 교육 1351,"패스트캠퍼스 교육 ??. ?? ??: 강의품질, 가격, 커리큘럼, 공부, 취업, 자기계발.",41000,37000,30000,,1866.0,0,manual,N,Y,0.39,0.39
male,41,5380000.0,사무직,기혼,진보적,539000.0,고가,전자기기,삼성,46,1,3,Y,1,0.0,0.6022346368715084,1.0,0.9375,0.0,0.287569573283859,0.14925373134328357,0.0,0.6375,1.0,0.87,895000,게임,"성능, 배터리",루이비통,삼성 전자기기 1352,"삼성 전자기기 ??. ?? ??: 성능, 배터리, 휴대성, 업무, 공부, 게임, 콘텐츠.",539000,469000,384000,,2863.0,0,crawler,N,Y,0.321,0.321
male,58,2870000.0,은퇴자,기혼,진보적,901000.0,고가,여행,하나투어,8,9,13,Y,2,1.0,3.0,1.0,0.0,0.0,0.2985571587125416,0.27080394922425954,0.2,0.45249999999999996,1.0,0.6,107000,휴식,"희소성, 감성",오뚜기,하나투어 여행 1353,"하나투어 여행 ??. ?? ??: 가격, 일정, 숙소, 휴식, 가족, 기념일.",901000,709000,632000,4.02,,4,naver_api,Y,N,0.741,0.741
female,23,870000.0,취업준비생,기혼,진보적,2023000.0,초고가,전자기기,LG,53,30,0,Y,20,1.0,3.0,1.0,0.0,0.0,0.2491349480968858,0.08588298443370908,0.2,0.61625,1.0,0.87,165000,게임,"희소성, 감성",COS,LG 전자기기 1354,"LG 전자기기 ??. ?? ??: 성능, 배터리, 휴대성, 업무, 공부, 게임, 콘텐츠.",2023000,1863000,1519000,3.33,2260.0,1,image_estimate,Y,Y,0.69,0.69
male,73,3660000.0,은퇴자,기혼,보수적,3172000.0,초고가,명품,구찌,45,13,19,Y,10,1.0,3.0,0.0,0.3333333333333333,0.0,0.00819672131147541,0.13326187924258664,0.2,0.8049999999999999,1.0,0.019999999999999976,756000,휴식,"희소성, 감성",이케아,구찌 명품 1355,"구찌 명품 ??. ?? ??: 브랜드, 희소성, 디자인, 선물, 보상, 소장.",3172000,2799000,3146000,4.84,3516.0,1,crawler,Y,Y,0.809,0.809
female,28,560000.0,학생,미혼,보수적,3423000.0,초고가,여행,하나투어,56,60,11,Y,50,1.0,3.0,1.0,0.9,0.0,0.20216184633362547,0.3455188679245283,0.0,0.69125,1.0,0.6,24000,가족,"가격, 일정",동원,하나투어 여행 1356,"하나투어 여행 ??. ?? ??: 가격, 일정, 숙소, 휴식, 가족, 기념일.",3423000,2544000,2731000,3.93,3748.0,0,crawler,Y,Y,0.566,0.566
female,28,610000.0,학생,미혼,보수적,115000.0,중저가,생활용품,유한킴벌리,44,5,15,Y,1,1.0,2.2549019607843137,1.0,0.9,0.0,0.06086956521739131,0.3218390804597701,0.2,0.7725,1.0,1.0,51000,생활,"가격, 내구성",3M,유한킴벌리 생활용품 1357,"유한킴벌리 생활용품 ??. ?? ??: 가격, 내구성, 용량, 생활, 청소, 가정.",115000,87000,108000,4.58,1825.0,1,image_estimate,Y,Y,0.533,0.533
male,25,650000.0,학생,미혼,보수적,201000.0,중저가,건강관리,종근당,42,3,21,Y,2,0.9514563106796117,1.9514563106796117,0.0,0.0,1.0,0.13432835820895522,0.06914893617021277,0.2,0.6192794111468563,1.0,0.44999999999999996,103000,회복,"희소성, 감성",종근당,종근당 건강관리 1358,"종근당 건강관리 ??. ?? ??: 성분, 후기, 안전성, 건강, 부모님, 회복.",201000,188000,174000,,604.0,2,naver_api,N,Y,0.763,0.763
female,31,6790000.0,전문직,기혼,진보적,991000.0,고가,패션,나이키,4,5,20,Y,3,0.31781914893617014,1.3178191489361701,0.0,0.6666666666666666,1.0,0.33198789101917253,0.1727810650887574,0.2,0.36375,1.0,0.09999999999999998,752000,휴식,"디자인, 착용감",나이키,나이키 패션 1359,"나이키 패션 ??. ?? ??: 디자인, 착용감, 브랜드, 출근, 데이트, 여행.",991000,845000,662000,3.31,,1,user_input,Y,N,0.574,0.574
male,38,6240000.0,자영업,미혼,진보적,107000.0,중저가,가구,리바트,44,3,18,N,3,0.0,0.15994020926756353,0.0,0.6666666666666666,0.0,0.0,0.13829787234042554,0.2,0.7337499999999999,1.0,0.37,669000,생활,"내구성, 크기",센트룸,리바트 가구 1360,"리바트 가구 ??. ?? ??: 내구성, 크기, 디자인, 이사, 인테리어, 생활.",107000,94000,111000,4.27,3988.0,1,user_input,Y,Y,0.51,0.51
male,32,6260000.0,자영업,기혼,진보적,1620000.0,고가,전자기기,애플,4,3,20,Y,5,0.2898089171974523,1.2898089171974523,0.0,0.9375,0.0,0.08703703703703704,0.20715350223546944,0.0,0.42375,1.0,0.37,1256000,콘텐츠,"성능, 배터리",라네즈,애플 전자기기 1361,"애플 전자기기 ??. ?? ??: 성능, 배터리, 휴대성, 업무, 공부, 게임, 콘텐츠.",1620000,1342000,1479000,3.79,,0,image_estimate,Y,N,0.593,0.593
male,57,2480000.0,주부,기혼,보수적,609000.0,고가,가구,이케아,56,8,14,Y,6,0.5417721518987342,1.5417721518987342,1.0,0.6666666666666666,1.0,0.016420361247947456,0.35634743875278396,0.2,0.68875,1.0,0.87,395000,이사,"내구성, 크기",이케아,이케아 가구 1362,"이케아 가구 ??. ?? ??: 내구성, 크기, 디자인, 이사, 인테리어, 생활.",609000,449000,599000,3.91,3570.0,4,manual,Y,Y,0.379,0.379
male,35,5400000.0,프리랜서,기혼,진보적,859000.0,고가,패션,아디다스,40,4,10,Y,2,0.0,0.7476066144473456,0.0,0.0,1.0,0.025611175785797437,0.09566326530612244,0.0,0.69,1.0,0.09999999999999998,1149000,여행,"희소성, 감성",아디다스,아디다스 패션 1363,"아디다스 패션 ??. ?? ??: 디자인, 착용감, 브랜드, 출근, 데이트, 여행.",859000,784000,837000,3.92,1962.0,0,manual,Y,Y,0.555,0.555
male,26,690000.0,학생,미혼,보수적,104000.0,중저가,건강관리,종근당,47,2,0,N,2,1.0,2.311111111111111,1.0,0.0,0.0,0.0,0.0297029702970297,0.2,0.6775,1.0,0.95,45000,건강,"희소성, 감성",오뚜기,종근당 건강관리 1364,"종근당 건강관리 ??. ?? ??: 성분, 후기, 안전성, 건강, 부모님, 회복.",104000,101000,107000,3.82,1887.0,2,crawler,Y,Y,0.648,0.648
female,55,10180000.0,전문직,미혼,진보적,50000.0,저가,화장품,라네즈,49,1,14,N,0,0.0,0.027824151363383415,1.0,0.9,1.0,0.04,0.02040816326530612,0.2,0.73125,1.0,0.52,1797000,피부관리,"성분, 가격",라네즈,라네즈 화장품 1365,"라네즈 화장품 ??. ?? ??: 성분, 가격, 후기, 피부관리, 선물, 데일리.",50000,49000,48000,4.25,2308.0,2,crawler,Y,Y,0.241,0.241
male,47,11100000.0,전문직,기혼,보수적,3999000.0,초고가,여행,하나투어,48,4,17,Y,7,1.0,2.1804798255179936,0.0,0.0,1.0,0.0,0.17999409855414578,0.0,0.6375,1.0,0.09999999999999998,1834000,기념일,"희소성, 감성",하나투어,하나투어 여행 1366,"하나투어 여행 ??. ?? ??: 가격, 일정, 숙소, 휴식, 가족, 기념일.",3999000,3389000,4232000,,2630.0,0,naver_api,N,Y,0.783,0.783
male,45,4580000.0,프리랜서,기혼,진보적,827000.0,고가,교육,클래스101,41,5,19,Y,6,1.0,2.3901734104046244,0.0,0.9,1.0,0.20193470374848851,0.14701803051317613,0.2,0.6125,1.0,0.57,346000,선물,"강의품질, 가격",클래스101,클래스101 교육 1367,"클래스101 교육 ??. ?? ??: 강의품질, 가격, 커리큘럼, 공부, 취업, 자기계발.",827000,721000,660000,3.3,2067.0,1,manual,Y,Y,0.658,0.658
male,28,840000.0,취업준비생,미혼,진보적,9000.0,초저가,생활용품,유한킴벌리,51,0,0,N,2,0.0,0.08333333333333333,1.0,0.9,0.0,0.2222222222222222,0.2857142857142857,0.2,0.6799999999999999,1.0,1.0,108000,생활,"가격, 내구성",ZARA,유한킴벌리 생활용품 1368,"유한킴벌리 생활용품 ??. ?? ??: 가격, 내구성, 용량, 생활, 청소, 가정.",9000,7000,7000,3.84,1161.0,2,image_estimate,Y,Y,0.342,0.342
male,32,9640000.0,전문직,미혼,보수적,90000.0,저가,패션,아디다스,46,5,2,N,3,0.0,0.05016722408026756,0.0,0.6666666666666666,1.0,0.28888888888888886,0.2857142857142857,0.0,0.6174999999999999,1.0,0.09999999999999998,1794000,선물,"디자인, 착용감",아디다스,아디다스 패션 1369,"아디다스 패션 ??. ?? ??: 디자인, 착용감, 브랜드, 출근, 데이트, 여행.",90000,70000,64000,3.34,2233.0,0,user_input,Y,Y,0.513,0.513
female,61,2330000.0,은퇴자,기혼,보수적,59000.0,저가,식품,오뚜기,12,6,17,N,4,0.0,0.36645962732919257,1.0,0.0,0.0,0.0,0.37209302325581395,0.2,0.39125,1.0,1.0,161000,생활,"희소성, 감성",라네즈,오뚜기 식품 1370,"오뚜기 식품 ??. ?? ??: 가격, 신선도, 배송, 생활, 식사, 가족.",59000,43000,60000,3.53,,1,naver_api,Y,N,0.466,0.466
male,50,5800000.0,프리랜서,기혼,보수적,1836000.0,고가,명품,프라다,13,9,11,Y,2,1.0,3.0,0.0,0.6666666666666666,1.0,0.25326797385620914,0.33819241982507287,0.2,0.42125,1.0,0.019999999999999976,348000,소장,"브랜드, 희소성",프라다,프라다 명품 1371,"프라다 명품 ??. ?? ??: 브랜드, 희소성, 디자인, 선물, 보상, 소장.",1836000,1372000,1371000,3.77,,2,image_estimate,Y,N,0.755,0.755
female,44,5370000.0,사무직,미혼,진보적,43000.0,저가,생활용품,다이소,38,0,1,N,1,0.0,0.17408906882591094,1.0,0.9,0.0,0.27906976744186046,0.34375,0.2,0.5414153712306259,1.0,1.0,247000,청소,"가격, 내구성",COS,다이소 생활용품 1372,"다이소 생활용품 ??. ?? ??: 가격, 내구성, 용량, 생활, 청소, 가정.",43000,32000,31000,3.41,95.0,3,user_input,Y,Y,0.341,0.341
